Id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
1573,2,20.5250179309,28.9196069165,3.56279735918,5.33212738406,5.82389338769,5.58293579779,3.66507222264,4.98152673006,22.6301666855,25.9733385152,28.1682675303,31.1389997855,31.1389997855,17.6781896686,34.2323994365,34.5295031375
1574,0,39.400765318,27.7377975455,4.38580508041,4.74958248881,4.53796240907,4.14094195528,2.89859926377,6.60994371757,25.0914185137,23.9477664662,27.8863915116,17.1172279402,17.1172279402,25.0377166808,28.1047355367,22.6371490107
1575,2,31.1669887378,31.4379908215,4.65183573341,4.03103929656,6.01457200848,4.84276208968,3.54005729182,5.95462671955,32.1836808183,16.2642504046,22.6684548774,23.4221723205,23.4221723205,32.5124410899,31.9063455237,28.2893102861
1576,0,34.2292364879,22.1962909187,4.91946088071,4.14160457512,4.66707562916,5.15799289675,3.3555072335,6.20643433215,26.6388029832,19.8810024374,22.8477273152,26.5747183862,26.5747183862,23.373131209,31.6011819785,16.0084115082
1577,1,22.4817798666,23.5041100663,2.69234618408,6.45325406328,4.56922448344,5.0253115484,4.47063634654,5.17420240211,23.4679919618,18.0832376162,30.2059075021,25.2235838218,25.2235838218,23.8056881741,23.444018683,31.1022134351
1578,2,37.4454527035,21.6549735947,4.24889630339,4.53933289058,6.25340738041,4.1720743637,4.66394165717,6.46034390222,39.3199994843,-3.73760189974,23.5133063042,17.3760321595,17.3760321595,26.427020434,35.7219370441,42.923667934
1579,0,45.3205676327,17.1963582497,4.39576280668,3.97032015043,3.73368426273,3.4115119567,4.34374476343,7.04351888363,23.8461616685,35.2897522115,28.5346136649,11.608241494,11.608241494,18.6405110234,20.0196022661,6.85456102179
1580,2,40.4914614461,23.5637225374,3.89555030288,4.10289066819,5.85909288895,3.84084078572,4.0592120531,6.69193933606,35.8237174743,8.15751559335,11.8222004636,14.7218856045,14.7218856045,24.7165542048,31.5183290057,33.0791383991
1581,0,46.6406464091,24.1846832923,3.27801765671,4.23405109693,5.24782735492,3.31245103912,3.82875133094,7.13661243452,22.8748820122,30.9839437436,25.3979214228,10.9421595499,10.9421595499,26.5507885563,35.4449379,33.9681686493
1582,1,15.7040704953,21.074930173,3.74417301734,6.57266378335,5.67014620214,4.53841383628,4.70960843439,4.47153901097,30.7637306779,16.6861813511,24.2454075299,20.5670278126,20.5670278126,31.3823834019,12.7344646419,33.8629508673
1583,0,21.377390894,37.0933164647,3.32708881862,4.821155914,5.54262766361,5.26394541525,5.23427623465,5.06635781656,26.0955599396,29.710500209,19.3366084257,27.6789489981,27.6789489981,27.9658255241,22.926670419,18.8428494334
1584,2,27.7484038112,29.9787129862,3.03758128842,5.0550429837,5.77999751743,4.5484274286,3.36746109395,5.66029985448,29.9453410208,20.0885614114,21.4104147981,20.6580197366,20.6580197366,20.0296512665,25.1792953249,30.0389996502
1585,1,24.3957799704,24.665107433,3.89102928248,4.37755071506,3.8359911456,5.70572846495,4.4521894989,5.35596588879,28.6132403258,20.6063666499,35.4776827501,32.525164979,32.525164979,18.5543820967,17.8427514486,-4.08640373953
1586,2,46.7742842781,32.6176141542,4.24717259338,4.25852742332,5.99177370348,2.4697653236,4.18349354444,7.14596913718,40.153158884,1.62370642629,25.5664661038,6.06956841694,6.06956841694,19.3925648027,29.2133430864,39.1402609441
1587,2,45.4060452548,26.1150199537,4.02848117093,3.85586015183,5.67328026062,3.70008797603,4.16905802376,7.04958409314,32.9439781533,10.9168719858,21.2905701965,13.6604786936,13.6604786936,22.9774564857,36.3670785532,34.7705470797
1588,2,33.1354155227,29.6150293223,3.73860476164,3.9023029916,5.61769270734,4.83376139314,4.18370121259,6.11767980153,31.9696383552,16.005946601,25.7204821559,23.3350768691,23.3350768691,26.6702418543,30.4252922764,22.6290435218
1589,1,34.7722415313,19.8036411263,3.42893518019,5.31233393853,3.18413483518,4.28303559615,4.29529538437,6.25002657296,25.5893123597,23.7172356612,27.8785401057,18.3142215812,18.3142215812,34.4234871558,15.3601612361,7.42432608628
1590,2,33.7426369407,26.1709762974,2.63177194634,5.19727906031,5.30944216333,3.7283150476,3.45056416016,6.16710852605,26.7712985106,27.4150651635,35.2850290098,13.8701607575,13.8701607575,28.0860314552,21.9980205848,28.4969341286
1591,0,37.4609414626,24.4349207755,4.42114405804,4.2613319577,5.99470509236,3.76716549262,4.05037709006,6.46154254756,28.9125136597,25.6196555215,30.6693043341,14.1613635121,14.1613635121,21.3987638853,30.1931294609,33.6831482268
1592,0,39.9625001796,20.714629885,4.05511865121,4.78974292984,4.78164788365,3.99724725033,2.50668499152,6.65229966335,23.6668488265,26.8715158471,37.7026994315,15.9478132436,15.9478132436,20.4613582335,30.0726970356,27.100764335
1593,0,36.9652937994,26.4176334224,4.02149330889,6.03336084211,4.09525776028,4.55959232352,3.81891790986,6.42307437531,29.277427795,-1.54970226205,26.0599811809,20.75970982,20.75970982,37.8622112433,32.5611556634,35.6830259491
1594,2,42.9790156865,14.2464437406,4.56160144544,3.80232171421,6.21234286354,4.20274837111,2.84407031785,6.87528954429,34.9473837618,3.50687871784,29.719701932,17.6329215342,17.6329215342,29.1521243238,43.4158427518,43.5744948625
1595,2,23.6317134993,24.7627882239,3.91920065294,4.28393585528,5.61384370954,5.89820495025,2.81756420943,5.28415595254,29.4415069321,14.0590660017,12.7983765888,34.7586492984,34.7586492984,18.9924476284,34.8316145785,22.3933810574
1596,2,13.7753404233,22.9826643285,3.16285958371,5.50987829357,5.79301582634,6.06136287575,4.59702491532,4.25040363433,26.0373067704,18.4766309193,29.0711709056,36.7099475748,36.7099475748,32.4953576165,30.8604768664,29.7077327053
1597,1,14.4245119096,24.2899169765,5.44216185319,6.42113815299,4.71968310393,5.12229407454,4.1892201813,4.32609553073,27.2422913625,21.2483483188,27.4620003557,26.2077242494,26.2077242494,27.2951477286,10.587344943,18.9205821764
1598,0,31.8890775641,24.2053008308,3.44468857703,5.69957789514,3.48694297005,4.64121402695,5.02789087347,6.01495371516,23.8895599471,21.1923497011,29.5153062682,21.5106953072,21.5106953072,35.3540816679,20.4129461712,15.6451973734
1599,1,25.8993950759,25.6765910581,4.48697867665,5.92512015793,4.99618965383,5.43286571322,3.05474668462,5.4945414465,23.3764532869,13.1728312776,27.2991849159,29.4858575211,29.4858575211,24.9700171186,36.2602339302,37.6624381237
1600,0,39.8829757927,23.808730728,4.80506629268,4.10762420487,4.19980213575,4.08627910807,3.77325974956,6.64631976541,24.1703842764,32.9107892129,23.0477740666,16.6675046124,16.6675046124,20.0859855483,22.5599250732,9.87226044484
1601,0,36.1683361188,30.5061958606,4.1736132329,4.81694124399,4.38720879317,4.68304129239,4.04530918284,6.36073319282,28.1376866861,14.7943261537,22.5139353566,21.9007034095,21.9007034095,27.4863503281,28.0940079689,19.6489618034
1602,0,43.1042336702,21.1706853756,3.66857740361,3.74691626578,6.03554212827,3.04005776092,5.20668150504,6.88438990046,25.0995073264,37.1170409519,24.9472832993,9.211778853,9.211778853,29.1836846545,31.6381476662,34.1831781816
1603,1,25.711610915,26.9359249508,4.45703440396,5.524199004,4.77990773977,5.01384728935,3.4932426539,5.47742654414,27.1838776406,18.2964265326,23.2510386534,25.1084923042,25.1084923042,36.5587382631,22.8890985702,21.901440802
1604,2,12.8988346197,28.4227140428,4.90601022246,5.80195847681,5.98997052639,5.8628471896,3.89722427492,4.14601317547,20.6781861853,29.9686235916,25.6845805923,34.3428048319,34.3428048319,30.642127177,31.6203366814,36.0697882519
1605,2,25.512156571,17.8976903526,4.45060720405,5.15007452479,5.29588088235,4.9472640684,3.90686708342,5.45918924406,21.208599608,35.1399968893,33.7289482905,24.4452494258,24.4452494258,15.3452900224,26.235249791,24.754191627
1606,0,37.5318110964,28.4850694814,4.23334834792,4.1485289237,4.31078852895,4.71987194499,4.79040401254,6.4670241787,25.8536971035,23.8151908482,29.3703450751,22.2470188404,22.2470188404,20.0809229735,27.8144762248,12.7123286221
1607,1,20.03582901,22.6009638622,4.1436258195,6.70442593598,4.92523605764,5.40707849211,3.3673590347,4.93218203652,16.9693755305,24.1491417841,22.2504299068,29.2063254831,29.2063254831,21.7390396959,33.0317016293,42.7428272808
1608,0,39.70749774,29.3997272555,4.73058114301,5.61489063233,4.73018902566,4.10089569979,4.39484622678,6.63310548472,27.2403191014,9.01948643731,28.183990537,16.7871732039,16.7871732039,28.9206850995,34.1264185837,38.8008587427
1609,0,39.5473463214,29.6671778697,4.28791799885,4.62191302477,4.68169295711,4.30082769763,4.045963681,6.62102234952,27.3624538553,18.1639071406,24.9251436894,18.466946548,18.466946548,18.5557505945,30.1964255959,23.9180731214
1610,2,22.3425351543,20.8886460705,3.89947540283,4.88621089545,4.98378605736,5.56236276519,4.12029643849,5.16072919128,25.1895400641,25.5691970281,26.8119336883,30.9097071948,30.9097071948,25.8540002002,25.0469926378,15.220009027
1611,2,10.1425760188,31.8647240058,4.00250491936,5.31054475426,5.84106056054,5.99486425469,4.8971532745,3.79910076863,24.6232339315,30.3764740608,24.868197139,35.9082250954,35.9082250954,20.35045142,23.0440944198,20.7133287215
1612,0,41.2323646663,19.6911826006,3.19154099093,4.24323952687,5.66467209492,3.52852971121,4.55293823837,6.74707012693,21.6805271159,38.1769424251,19.7724157697,12.4203495862,12.4203495862,19.3008039101,33.0727538381,33.8543625139
1613,0,44.5309094553,28.2418166593,4.94248382233,4.4185642743,4.24425045472,2.6929909854,4.5389676504,6.9872383734,20.2877005723,45.2755150903,20.929703608,7.22202811076,7.22202811076,12.4865449894,18.9055162451,14.5411539262
1614,0,30.9516989355,17.113194224,4.37179491911,4.554871013,5.73352519904,4.48561684313,3.42003517685,5.9365216724,26.8108938058,28.0873213346,15.5422865066,20.0905861267,20.0905861267,30.241387596,27.7742625541,27.6137111852
1615,1,25.0645103933,23.8435342867,3.48817017906,5.57053787802,2.20570284491,5.47221686852,4.81939379755,5.4180347936,23.3662721219,22.6363626546,27.9502992818,29.9149851194,29.9149851194,26.4941186622,14.5623534581,-1.99063244031
1616,1,19.2060713888,25.8347682799,3.81958375752,7.02819363556,4.22489463664,5.67589484799,4.94868194035,4.84733555886,19.6161836569,11.6822973201,35.973987095,32.1856099887,32.1856099887,19.6170145074,31.9936623735,39.8660687007
1617,1,6.76804395989,27.0314341586,3.94610786271,5.86013900063,4.00078059367,5.9404533474,4.05573322354,3.32545253932,27.3051608826,27.7816476934,22.5054447508,35.2588136359,35.2588136359,24.8494770947,1.90701372473,-6.26934424759
1618,0,43.9234806716,21.7245486286,4.13079529848,5.34594490408,4.46679970174,3.19022088879,4.40756685699,6.9436353089,23.6447038752,24.1071623959,26.5117367732,10.1473369825,10.1473369825,23.7698504013,28.2783872522,32.2863686404
1619,0,39.5729977615,31.8814699589,4.67673921065,4.67165042509,4.593717604,4.43899946751,4.14838431913,6.62295918702,26.3336919965,17.9597093249,23.4332100117,19.6745439358,19.6745439358,23.1151784595,32.0735457659,24.7369408353
1620,0,19.8137472884,17.9621359403,3.68641460263,3.98300984861,5.41400345794,5.35978385506,4.51181172797,4.90961688116,27.5888826233,36.2340390286,23.7643565451,28.6971106363,28.6971106363,24.0016951122,15.6996002253,3.28162556966
1621,1,25.0700096288,31.3360729894,4.35463388314,6.03639375773,5.47555269901,5.23125547444,4.20536157396,5.41854226339,23.4173873408,15.1009537264,27.1173725953,27.3358615021,27.3358615021,25.9110261128,36.7675052169,44.3332592037
1622,1,24.2291915297,29.7647391524,4.35393896566,6.02854898067,4.99094148256,5.25857141677,4.27457280805,5.34039157377,17.5378710223,28.9045175244,28.1346821952,27.6224010085,27.6224010085,23.518792016,33.2341179123,36.2898247167
1623,0,27.2184945833,29.0229174461,4.12191541975,5.1792141274,5.44816491325,4.86247076112,4.06225793011,5.61329539707,19.2689360537,37.0832932545,24.5217182874,23.6134495661,23.6134495661,22.3916623003,30.3005740417,30.4739024129
1624,0,28.4900855723,30.645614375,3.63919378418,3.51215598144,4.53334412303,5.24640960922,4.4670452484,5.72544113617,29.7027234061,26.6924821953,28.4027867278,27.494641451,27.494641451,24.5046079983,17.9825763655,-3.01141343677
1625,2,21.741541014,24.6765730444,4.83665965652,5.33988461851,5.89748174189,4.94700038982,3.66484004035,5.10216930779,30.7207191626,17.9943028986,25.5315897264,24.4426405202,24.4426405202,21.1040518318,23.4362549815,29.8250106209
1626,1,24.7750478524,22.7545171701,3.56942659509,5.76645349148,3.97730300996,5.42470406969,5.02992156029,5.39125574276,20.9635919182,23.8796219501,16.2796916554,29.397241907,29.397241907,30.8735110087,25.544184161,18.6772037766
1627,0,40.7236278682,27.7549202558,3.76714933661,5.02652994354,4.97249763688,4.05499651996,4.04549096776,6.70926363319,25.2289263503,18.8126421041,25.6584876538,16.4128244402,16.4128244402,19.5717952858,34.6180491049,34.9855784608
1628,2,26.4846873985,23.9600163346,4.71481730391,5.5712658369,5.83515662935,4.4948653123,4.45756828689,5.54754702818,28.7915182036,18.631481931,23.3339514536,20.173641839,20.173641839,21.1288806089,26.3944929231,37.0619650994
1629,1,21.2415096391,33.2919322142,4.3833789466,6.55720983406,3.37405291957,5.24917656866,4.93621362069,5.05292986993,20.3548568973,23.0590913592,22.2801531929,27.5236823123,27.5236823123,12.999502762,18.1386499991,18.6389268415
1630,0,42.2216604792,20.834042599,3.64696316023,2.70441330542,5.03273591344,4.51140970967,3.01158654223,6.81998908434,31.0174126576,19.3266030395,28.8074183157,20.3226452318,20.3226452318,25.3958370336,31.4926654566,13.5294018066
1631,1,20.3207310479,18.3147217762,3.21958504333,6.29953674111,4.10188435174,4.87633866425,3.84260937191,4.9609799112,24.5490017295,24.5345929841,30.0290057599,23.7485064318,23.7485064318,33.1462990537,12.027802295,16.2291124061
1632,1,48.7625665898,26.8978878364,5.24044967625,4.17392822608,3.86703036207,3.77660397288,5.41099123481,7.28375982726,28.3923682597,14.7954157317,19.3757893846,14.2325652313,14.2325652313,21.7929114092,30.4019741631,18.2410637148
1633,1,25.2872266358,19.2486064889,4.7020562986,6.39945392701,5.14383615619,4.14643199095,4.26377540366,5.43854918772,28.5555866583,15.780833869,25.2173143936,17.1627259189,17.1627259189,24.213855162,18.2862245406,35.0246749369
1634,2,41.640926327,17.762411232,4.54136676139,3.5349184681,3.28124654829,4.77228728806,4.11981244825,6.77727946586,25.2676154393,25.0860178243,24.9102194733,22.744553623,22.744553623,16.06001344,26.0539488949,0.591598851952
1635,1,27.1304661239,23.9784840605,4.65254936338,6.2386037545,3.26427480462,4.45203984427,3.8906728237,5.60544884512,22.3295378963,27.0736673406,24.7715550622,19.7904864383,19.7904864383,29.6986770372,12.2726179906,13.600224853
1636,2,24.521310898,19.2797723833,4.6437221524,5.04424854345,6.03683555915,4.96779032757,3.19882960552,5.367671891,28.2174040562,21.7102427461,24.2454385341,24.6487684019,24.6487684019,22.1725138153,29.3260676624,33.4287376863
1637,2,33.8539951552,33.0109628721,3.91943069324,4.97412700491,5.45909055389,4.4212808183,4.41004739291,6.17613032461,25.3473298768,23.6173447803,31.7460258953,19.5175517375,19.5175517375,27.9831998178,31.9417616494,33.5106032248
1638,1,14.5032362026,16.3242066988,3.85408995252,5.99826692542,4.44366295269,5.49796191527,4.53883416494,4.335184752,26.1347071592,23.7175726784,32.3339586607,30.1974128851,30.1974128851,22.3601092462,12.1536599355,11.0316992278
1639,2,26.5076848479,24.2834342505,4.29937569254,4.83713447851,6.02172024849,4.79817815713,5.41177234477,5.5496193995,29.4602656655,21.1844816357,25.3437215581,22.9923412909,22.9923412909,27.9657374807,28.3235286767,31.5652711077
1640,1,40.3819416025,19.4226621456,3.81669403564,5.73733666049,4.16765044281,3.65521414632,3.85046320828,6.68375135937,23.4795008377,20.378754532,25.8924771841,13.3304181187,13.3304181187,29.1753825551,27.3691791112,31.6663817116
1641,1,26.1086221624,28.1432409194,4.58652204474,5.87592352623,5.2077509554,4.38152720961,3.86036096172,5.51354811295,30.0311866089,15.7044643704,21.0403743811,19.1676083518,19.1676083518,25.0529932927,19.2703107021,29.2692274269
1642,1,19.5487030129,31.0430514787,4.97052335031,6.39319028264,4.88880817221,5.66251620625,5.10274244799,4.88254991212,15.2364771264,28.7284519867,22.0306014319,32.0339174493,32.0339174493,26.2550067171,34.6741283091,38.2364950571
1643,1,21.9541073029,25.5387042307,4.3780895336,6.20407932811,5.4334178503,5.6627015141,2.23812017774,5.12295792822,19.0462255913,19.0169187899,31.046183419,32.0360161011,32.0360161011,31.9248212391,41.258132197,46.8740592671
1644,1,30.0892292751,26.8436208797,4.47728199156,5.12878137416,5.0757110965,5.49059530778,4.65587414488,5.86343072838,26.4670466979,9.62070163378,20.6942312687,30.1164644971,30.1164644971,18.7290714004,39.0712742438,32.6027391731
1645,2,34.5019935929,14.7656663477,4.06011203975,4.66193781156,5.63659608679,3.97869412777,4.03921436379,6.22836930699,31.2830303804,19.5189532216,23.7812675434,15.7998346256,15.7998346256,30.4450010752,24.9696128473,28.2664528942
1646,2,15.5357866804,22.5398752598,5.23159050332,5.53116654725,6.50816371134,5.30192013714,4.26906189295,4.45268203578,30.4966223303,18.1576267983,34.3149223915,28.0801848039,28.0801848039,40.5944763606,26.7141687245,38.0589809707
1647,1,36.7300299669,34.1261938388,4.07496770039,6.30955441225,5.08793802129,2.91195624098,3.78586125417,6.40473423323,28.7257834482,13.2070761745,28.3258217105,8.44931681267,8.44931681267,21.5920807299,23.0638196185,43.728623847
1648,2,22.8439894299,28.0736132664,4.45867797732,5.28912736214,5.66040108107,4.85280306861,4.12666178592,5.20908629812,26.2324991073,27.9848252901,22.3278609145,23.519525286,23.519525286,22.7692962859,22.7327807119,26.7167909386
1649,2,31.2263590798,26.3751543957,2.73250057969,4.14615312067,4.75003266514,5.33522360217,3.41303015998,5.95960986233,28.4516272641,17.6532838027,28.2720582465,28.4344385485,28.4344385485,23.0999016963,29.395658292,13.4829395595
1650,2,29.1937459146,31.9428999358,4.06463045736,5.07825629552,5.69301067983,4.54051146209,4.85567497903,5.78656517686,27.752670367,22.3767165688,26.5256775787,20.5860720007,20.5860720007,22.5425887055,27.6270445306,31.7366489536
1651,2,29.2763937967,30.3473252469,3.71808475377,4.54480672021,5.14453017545,5.17376870131,4.83711064987,5.79370213491,28.7991425588,17.7286058206,19.0361237945,26.7377102379,26.7377102379,23.1085406044,28.7568583157,20.0193922363
1652,1,22.2584991434,21.7192034973,4.59523486822,5.68250930001,4.14897667487,4.93425242751,5.46953795668,5.15258088484,27.9751335211,22.2549636012,25.4552002246,24.3166746817,24.3166746817,31.329663933,11.1151679245,8.64278947668
1653,0,39.5131626556,24.1192203769,4.62195256602,3.60084300481,5.05980051062,4.14649671922,4.27023720649,6.61844039688,22.6500532774,38.5792994383,30.4026505074,17.1632627058,17.1632627058,35.5363364152,28.3870082305,17.0123664908
1654,1,24.4565236262,26.5352125562,5.07421964772,5.82572546364,4.64805452147,5.35597494965,4.44975494576,5.36163354376,20.2270013635,24.9972899465,24.72038335,28.6562953246,28.6562953246,33.5585336035,29.8261055884,28.000472519
1655,2,25.8803311132,23.2820519176,3.4106631224,4.83161233638,5.41067882193,5.52607592242,4.13475525854,5.49280636329,25.5778450841,19.7867574353,31.6554930044,30.5073427636,30.5073427636,22.0134775969,34.2257218454,27.1631753383
1656,0,34.4726390341,20.8751656568,2.05737037269,5.78949596309,5.94851888475,3.94613125584,3.13750974818,6.22601234061,14.7503807666,38.9362032025,23.6160826221,15.5417795516,15.5417795516,26.9773762864,40.8900094703,55.789908579
1657,2,22.8843599924,30.1133119742,4.04072171862,4.94941921229,6.30337610676,4.96173627962,1.79026128549,5.21295987168,26.4398212942,28.2387966971,16.8517422422,24.5886545718,24.5886545718,13.1262017383,29.5376972663,34.882422554
1658,0,29.6949496398,25.0890050699,4.24530032176,4.36833678834,5.27815794388,4.90786695339,4.05526457248,5.82971185147,32.3821671145,15.5697140677,20.8588454902,24.0569856954,24.0569856954,30.4820958005,24.2264964449,17.1879654492
1659,0,22.1219976926,22.7461679384,4.9952074504,4.94040697767,5.63000843936,5.22444713941,4.72475310054,5.13931788509,28.7720193631,22.31513186,35.736458972,27.2646755758,27.2646755758,27.3696181209,24.1278864064,22.4062488904
1660,0,38.913191018,20.4575012844,4.35718517898,4.8182348581,4.53434482413,4.12027644535,5.5260381769,6.57295836359,22.0717423871,30.2698915947,20.0809346561,16.9465056494,16.9465056494,22.9836348477,28.4694204354,23.3346618306
1661,0,36.9959452727,23.9427376901,4.13049221634,4.34592972757,6.08483985194,3.65432123838,4.02105681304,6.42545997607,24.6627214238,35.1008434117,17.8717622233,13.3238913765,13.3238913765,29.3208544723,31.0729926189,36.0165919646
1662,1,47.6551001417,26.9591222754,4.62953147623,6.21364388924,5.84317777573,0.0,3.43818441185,7.20733589984,31.4413436119,4.16103170465,26.5467137573,-0.0301723367094,-0.0301723367094,30.7129387908,34.4779872265,65.2968610818
1663,2,11.5662460709,29.4260973176,3.19629959244,5.89122143045,6.38908193185,5.86611672545,4.57150441495,3.98206437696,24.9673593629,21.060599346,19.9829107791,34.3811530999,34.3811530999,35.5093068842,32.9074783999,42.3187561396
1664,1,23.2821278524,15.8723510561,4.04947295769,5.56711972992,3.31659498749,6.40237024949,3.47227538121,5.25097309875,18.6529879264,16.4200493547,23.5742152471,40.9601724749,40.9601724749,28.0100153349,36.5465456923,16.3608963889
1665,2,20.6695643951,30.6078393417,4.39537672482,4.87265332626,5.6456869585,5.59215820856,4.75792803101,4.99601391376,27.0977201607,22.4171703006,28.3715610071,31.2420610928,31.2420610928,32.7014378979,28.3666214052,23.3517226055
1666,2,14.8529757101,17.3071271156,3.58634337476,5.38039497702,5.64223324164,5.89519390152,3.90848636998,4.3753361404,24.7906853103,24.4242168042,24.663998293,34.7231387999,34.7231387999,26.8478418698,27.6253984762,25.0713107161
1667,0,34.9387470744,30.9942236476,3.50998422073,4.24983363465,5.73193278081,4.28575010212,4.36687508327,6.26333279539,34.4665560319,12.5121528039,28.6173523748,18.3374816012,18.3374816012,22.6963713023,27.4705490999,26.7889630755
1668,2,27.0654478686,16.9493769758,3.84943451193,5.24526019671,5.45593681256,4.79272158537,3.98090195566,5.59964628347,25.3036000111,25.4162520771,26.9032233875,22.9400078581,22.9400078581,32.5600807337,27.1547685701,29.2617156455
1669,1,23.8090464985,26.444977234,3.39744492375,5.38544751836,5.96059322533,5.45651130393,4.06483232974,5.30090908523,16.6864099268,34.1689374007,17.4335356941,29.7433432732,29.7433432732,24.7474178989,41.7928483602,43.7845702815
1670,1,21.1760633862,24.9435367633,3.26041559135,6.53974895019,3.34018836287,4.78280460702,3.63271041012,5.04644964481,20.1716166109,31.0948078527,31.2744689957,22.8450475722,22.8450475722,21.6381712169,10.2679634135,13.4581803059
1671,2,29.4960433658,30.1697901016,3.73985769906,5.15808398603,5.2734112482,4.6875787713,4.24670939729,5.81262711665,23.2835649754,28.822907865,20.1864409539,21.9432224004,21.9432224004,24.5661174842,28.2300573609,28.4508920172
1672,0,23.2271397012,22.5187169501,5.36562368495,5.55076478207,5.27690398531,5.35738998383,5.00221035118,5.24573448934,26.3653838612,16.7673312417,30.164492116,28.6714551021,28.6714551021,26.6866516985,29.3518720826,29.716173257
1673,0,34.5919303748,22.0112686337,4.56984867714,4.3691390179,4.61157333702,5.30741577346,4.87147388639,6.23558505725,27.5372488749,12.9891205096,22.3193750171,28.1384898556,28.1384898556,24.8187277129,35.0383061358,19.9836309259
1674,1,19.7671636525,30.3190795447,2.93767887125,5.85283237254,4.33913038668,5.88359246084,4.38848404145,4.90487046556,19.0260241267,25.465964107,33.5661607901,34.5864879086,34.5864879086,29.287731091,29.198168739,21.8424622635
1675,2,31.8264545084,34.0819358382,4.48070707971,3.71395782001,6.5530173226,4.49987886956,4.11813361381,6.00974584653,36.7699382924,12.4326441373,18.4638807915,20.218737504,20.218737504,28.1076016748,31.0398530137,32.4668384482
1676,1,34.1831400706,29.4170125947,3.23235563463,3.40402823917,4.81960901974,4.96484739525,4.72924902174,6.20271962143,32.6914683361,16.8970514675,33.6662888813,24.6195373214,24.6195373214,27.3194340802,24.233318521,6.48102325943
1677,2,18.9610347835,26.0153630604,3.71918573895,5.5777360453,5.98071965274,5.32737820554,4.3853710577,4.82199392522,26.2544301672,21.901328881,26.2259397938,28.3507862082,28.3507862082,16.8923435048,28.9343468732,35.3829361271
1678,0,41.2434653406,20.2679308266,4.3435922861,4.44970861266,4.63903698222,4.16740238019,4.17130996242,6.74789270603,27.0066800321,19.9605205417,18.6807338085,17.3370702617,17.3370702617,17.5002878387,30.2135901337,22.8368083957
1679,2,12.2626459501,32.6312968912,3.5009093936,5.77259973079,6.83883129942,5.32117056656,4.77857493004,4.0685668953,27.4481317837,24.8360411594,15.9984811452,28.2846838617,28.2846838617,26.1683773623,28.1358703328,44.6678609058
1680,2,26.391841156,19.6570085541,4.00399676221,5.66783705852,5.23797481554,4.10746199129,4.57983185683,5.53917248218,25.6447302516,30.3991966054,19.6889132286,16.8410716732,16.8410716732,9.56961112877,16.603550632,25.5206403442
1681,2,42.7083174853,22.1274611494,3.94564274758,3.99254574755,5.51878894792,3.86403622161,4.4216671144,6.85557496617,27.0351266023,24.0534602901,30.6840596411,14.9006035852,14.9006035852,24.0620390668,34.8942470522,31.6193283683
1682,2,21.0423573997,31.566919529,4.38854195415,5.55505111837,5.62896022011,4.97732637534,3.85382297081,5.0331846808,24.7288634427,28.5797465508,26.6032339069,24.7436055099,24.7436055099,31.6628573047,23.4513370992,28.9574995562
1683,2,25.3919866245,23.7233685708,3.47381296937,5.46480007709,5.57331248779,4.27567448251,4.45839218875,5.44817191872,28.1074433172,26.599581702,25.2380844691,18.2512199437,18.2512199437,26.8039023982,18.2311923341,26.9470755998
1684,1,29.8724158937,20.2391363638,5.26894889009,5.8340934509,4.46497166845,4.20291799412,3.59864298708,5.84491287575,27.9897628372,18.5931539546,22.1246105651,17.6343473286,17.6343473286,23.9127691241,17.2315321036,22.4375795276
1685,0,33.9399798281,20.8434103575,2.72455271916,4.19729615193,4.87789668232,5.19754570611,4.58040258487,6.18308745366,27.7709344191,16.4521113489,19.8489679051,26.9843090304,26.9843090304,24.8099733867,33.4526362179,19.5704716913
1686,0,36.9983173621,29.2917099058,4.16626134062,4.915131419,5.91126618796,3.78744111024,4.77999322839,6.42564455861,20.0180761643,37.2852556429,30.29094073,14.3145378268,14.3145378268,27.8548507496,35.5334606675,42.740865012
1687,2,32.8648986185,24.7064889975,4.09537711486,4.59885085037,5.35340981445,4.73348898099,3.25574903033,6.09553026814,24.4495273482,26.8318009008,22.295124133,22.3757455965,22.3757455965,20.4193010371,31.9956644939,27.4325932551
1688,2,21.2039020986,24.3437616514,3.99453919498,4.75079095572,5.62106045089,5.23122112887,3.96863744344,5.04920713875,27.6478762679,27.9731044033,28.9637571351,27.3355021624,27.3355021624,20.6508828499,21.9092746122,18.229189494
1689,1,18.0366632477,14.1246234234,3.47791044123,5.62278793942,5.21515077731,5.17749542784,5.00966179315,4.72517236501,30.3182988531,18.7643149807,26.4458027754,26.7762865686,26.7762865686,34.6362401147,15.6373232928,18.2378848005
1690,1,20.8169801579,18.7396701481,3.68012735738,5.5794938461,5.11380496658,5.01028089525,1.99205345225,5.01074553228,30.1923333942,18.2603545619,24.2903166401,25.0727423126,25.0727423126,16.4048343291,16.5638968897,19.0029652853
1691,2,13.3543877606,27.6956067498,2.5166823018,5.73982921594,6.30373148821,5.55985285753,4.46513520906,4.20059262391,27.1689750743,21.6237528717,19.7042995255,30.8817914607,30.8817914607,24.8365006935,27.5814752403,37.1232850409
1692,2,34.9931448247,9.74906892056,1.63917833386,4.74092972489,5.42022700764,4.21086666419,4.82090161033,6.2676738473,27.7384588977,22.6040557627,20.877169377,17.7012257269,17.7012257269,33.6185855136,28.4229616758,29.0401951615
